,ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Latitude,Longitude,Clouds,Max Temp,Min Temp,Max Wind Speed,Precipitation
35476,12109526,07-18-2020,039XX N MARMORA AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.952500542,-87.774305876,49,32.2,24.4,6.7,0.0
35477,12110014,07-18-2020,078XX S RIDGELAND AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.752412552,-87.582107678,49,32.2,24.4,6.7,0.0
35480,12109457,07-18-2020,079XX S TRIPP AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.748134926,-87.727706481,49,32.2,24.4,6.7,0.0
35497,12109973,07-18-2020,033XX W FULLERTON AVE,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,STREET,False,False,41.924671892,-87.711436739,49,32.2,24.4,6.7,0.0
35507,12109550,07-18-2020,028XX W FULLERTON AVE,ASSAULT,SIMPLE,CAR WASH,False,False,41.92479903,-87.698067107,49,32.2,24.4,6.7,0.0
35508,12109193,07-18-2020,077XX S MUSKEGON AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.754291328,-87.555551889,49,32.2,24.4,6.7,0.0
35512,12109450,07-18-2020,048XX W VAN BUREN ST,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,False,True,41.874960046,-87.746378758,49,32.2,24.4,6.7,0.0
35530,12110009,07-18-2020,089XX S LOOMIS ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,41.731497731,-87.658074565,49,32.2,24.4,6.7,0.0
35536,12109802,07-18-2020,057XX W GRAND AVE,ASSAULT,SIMPLE,CAR WASH,True,False,41.919538079,-87.77005216,49,32.2,24.4,6.7,0.0
35596,12109290,07-18-2020,043XX S WALLACE ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.814985829,-87.641207903,49,32.2,24.4,6.7,0.0
35598,12109703,07-18-2020,052XX W SCHUBERT AVE,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,41.929574298,-87.757443373,49,32.2,24.4,6.7,0.0
35600,12109873,07-18-2020,066XX S WOLCOTT AVE,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,True,False,41.773002876,-87.671324494,49,32.2,24.4,6.7,0.0
35605,12109947,07-18-2020,0000X W 51ST ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,41.801939396,-87.626314743,49,32.2,24.4,6.7,0.0
35612,12109642,07-18-2020,031XX W 71ST ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,41.76440921,-87.700813715,49,32.2,24.4,6.7,0.0
35633,12113878,07-18-2020,073XX S PERRY AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),False,True,41.760865388,-87.628063316,49,32.2,24.4,6.7,0.0
35648,12115129,07-18-2020,013XX S MICHIGAN AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.865041062,-87.624096382,49,32.2,24.4,6.7,0.0
35698,12107326,07-16-2020,002XX S CICERO AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),True,True,41.878351391,-87.74519839,74,25.6,20.0,9.8,33.5
35743,12107300,07-16-2020,081XX S ASHLAND AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,41.746259974,-87.663332294,74,25.6,20.0,9.8,33.5
35749,12107303,07-16-2020,022XX N LOCKWOOD AVE,ASSAULT,SIMPLE,RESIDENCE,True,True,41.921196064,-87.758518166,74,25.6,20.0,9.8,33.5
35763,12107764,07-16-2020,034XX W FRANKLIN BLVD,ASSAULT,SIMPLE,SIDEWALK,False,True,41.890003999,-87.712456234,74,25.6,20.0,9.8,33.5
35773,12108079,07-16-2020,001XX W OHIO ST,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,41.892416949,-87.632028008,74,25.6,20.0,9.8,33.5
35776,12108119,07-16-2020,007XX W 31ST ST,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,41.838055408,-87.645528134,74,25.6,20.0,9.8,33.5
35778,12108029,07-16-2020,010XX N CENTRAL PARK AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,41.899822519,-87.716460448,74,25.6,20.0,9.8,33.5
35784,12107778,07-16-2020,030XX W 54TH ST,ASSAULT,SIMPLE,STREET,False,False,41.795404621,-87.700061641,74,25.6,20.0,9.8,33.5
35794,12107673,07-16-2020,050XX W JACKSON BLVD,ASSAULT,SIMPLE,SIDEWALK,False,False,41.87671722,-87.750317319,74,25.6,20.0,9.8,33.5
35811,12108491,07-16-2020,039XX N KEDZIE AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.952764927,-87.707983753,74,25.6,20.0,9.8,33.5
35819,12107909,07-16-2020,030XX W MADISON ST,ASSAULT,SIMPLE,RESIDENCE,False,False,41.88100737,-87.703205068,74,25.6,20.0,9.8,33.5
35829,12108758,07-16-2020,028XX S KEDVALE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,41.839801657,-87.728079641,74,25.6,20.0,9.8,33.5
35849,12108155,07-16-2020,074XX S GREENWOOD AVE,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,True,True,41.758943173,-87.598103276,74,25.6,20.0,9.8,33.5
35860,12108239,07-16-2020,065XX S PEORIA ST,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,41.775212582,-87.647098179,74,25.6,20.0,9.8,33.5
35871,12108074,07-16-2020,016XX N DRAKE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,41.910689816,-87.714952417,74,25.6,20.0,9.8,33.5
35876,12108439,07-16-2020,003XX E 138TH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.644608806,-87.613666116,74,25.6,20.0,9.8,33.5
35879,12108375,07-16-2020,002XX E 119TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.678105064,-87.617425846,74,25.6,20.0,9.8,33.5
35885,12107648,07-16-2020,002XX W 106TH PL,ASSAULT,SIMPLE,APARTMENT,False,True,41.700713306,-87.62904323,74,25.6,20.0,9.8,33.5
35903,12107801,07-16-2020,068XX S CHAPPEL AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,41.771000994,-87.57520798,74,25.6,20.0,9.8,33.5
35908,12111215,07-16-2020,012XX N HARDING AVE,ASSAULT,SIMPLE,SIDEWALK,False,True,41.903449887,-87.725109528,74,25.6,20.0,9.8,33.5
35911,12107689,07-16-2020,029XX S DEARBORN ST,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,41.841855999,-87.628741678,74,25.6,20.0,9.8,33.5
35916,12108037,07-16-2020,010XX N CENTRAL PARK AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,False,41.899822519,-87.716460448,74,25.6,20.0,9.8,33.5
35920,12108112,07-16-2020,072XX S CHRISTIANA AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.762057839,-87.706411812,74,25.6,20.0,9.8,33.5
35943,12107842,07-16-2020,027XX N LEAVITT ST,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,41.931017098,-87.680394757,74,25.6,20.0,9.8,33.5
35948,12108081,07-16-2020,027XX W 85TH ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.739336029,-87.69119983,74,25.6,20.0,9.8,33.5
35951,12108067,07-16-2020,044XX S PRAIRIE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,41.814305552,-87.61972984,74,25.6,20.0,9.8,33.5
35957,12107268,07-16-2020,043XX N KIMBALL AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.960635768,-87.713124058,74,25.6,20.0,9.8,33.5
35961,12108115,07-16-2020,026XX W 13TH PL,ASSAULT,SIMPLE,APARTMENT,True,False,41.863357143,-87.69243842,74,25.6,20.0,9.8,33.5
35970,12107766,07-16-2020,015XX W CHICAGO AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.89608765,-87.666392886,74,25.6,20.0,9.8,33.5
35975,12107799,07-16-2020,024XX N LONG AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.925042668,-87.761103682,74,25.6,20.0,9.8,33.5
35983,12108242,07-16-2020,026XX N KIMBALL AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS,False,False,41.928559123,-87.712203782,74,25.6,20.0,9.8,33.5
35985,12107531,07-16-2020,005XX E 115TH ST,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.685464309,-87.608934961,74,25.6,20.0,9.8,33.5
35992,12108103,07-16-2020,011XX S PULASKI RD,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,41.866828417,-87.725203451,74,25.6,20.0,9.8,33.5
35994,12107911,07-16-2020,062XX N HOYNE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,41.995103158,-87.682432913,74,25.6,20.0,9.8,33.5
36007,12107487,07-16-2020,056XX S WOOD ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,41.791532074,-87.669377365,74,25.6,20.0,9.8,33.5
36011,12107856,07-16-2020,049XX S KEDZIE AVE,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,41.803902566,-87.703854768,74,25.6,20.0,9.8,33.5
36037,12108011,07-16-2020,007XX E 79TH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.751270351,-87.605901438,74,25.6,20.0,9.8,33.5
36046,12107851,07-16-2020,096XX S WALLACE ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.718846454,-87.638288209,74,25.6,20.0,9.8,33.5
36051,12107482,07-16-2020,009XX W WEED ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.909798633,-87.652036281,74,25.6,20.0,9.8,33.5
36054,12107748,07-16-2020,049XX W ALTGELD ST,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,41.926052697,-87.749684615,74,25.6,20.0,9.8,33.5
36064,12107820,07-16-2020,047XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,True,41.809014313,-87.606554341,74,25.6,20.0,9.8,33.5
36084,12107386,07-16-2020,074XX S KINGSTON AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.760157792,-87.563167046,74,25.6,20.0,9.8,33.5
36100,12111561,07-16-2020,0000X E 116TH ST,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,41.682549627,-87.62208441,74,25.6,20.0,9.8,33.5
36102,12107351,07-16-2020,062XX N HOYNE AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.995163547,-87.682435976,74,25.6,20.0,9.8,33.5
36103,12108104,07-16-2020,009XX N PINE AVE,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,True,False,41.897972585,-87.763674171,74,25.6,20.0,9.8,33.5
36105,12108020,07-16-2020,043XX S STATE ST,ASSAULT,SIMPLE,GAS STATION,False,False,41.816039143,-87.626258734,74,25.6,20.0,9.8,33.5
36111,12107659,07-16-2020,062XX N CALIFORNIA AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,41.994828447,-87.699545256,74,25.6,20.0,9.8,33.5
36127,12107910,07-16-2020,0000X E 116TH ST,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),True,False,41.682549627,-87.62208441,74,25.6,20.0,9.8,33.5
36130,12108353,07-16-2020,028XX W NORTH AVE,ASSAULT,SIMPLE,RESTAURANT,False,False,41.91020429,-87.698395528,74,25.6,20.0,9.8,33.5
36147,12107838,07-16-2020,024XX N LONG AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.925042668,-87.761103682,74,25.6,20.0,9.8,33.5
36150,12108592,07-16-2020,003XX S CAMPBELL AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.876289271,-87.688732825,74,25.6,20.0,9.8,33.5
36151,12108052,07-16-2020,050XX N MARINE DR,ASSAULT,SIMPLE,OTHER (SPECIFY),False,True,41.974654882,-87.651485236,74,25.6,20.0,9.8,33.5
36182,12107866,07-16-2020,076XX S SOUTH CHICAGO AVE,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,False,False,41.756550472,-87.592600053,74,25.6,20.0,9.8,33.5
36186,12108060,07-16-2020,076XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.756041773,-87.605323464,74,25.6,20.0,9.8,33.5
36240,12118120,07-16-2020,054XX S LAFLIN ST,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,41.795060581,-87.662182512,74,25.6,20.0,9.8,33.5
36255,12122170,07-16-2020,076XX S COLFAX AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.756430631,-87.561470724,74,25.6,20.0,9.8,33.5
36324,11995932,03-01-2020,003XX E GARFIELD BLVD,ASSAULT,SIMPLE,GAS STATION,False,False,41.794794662,-87.61679251,92,13.9,-0.6,8.8,0.0
36366,11996574,03-01-2020,030XX S LYMAN ST,ASSAULT,SIMPLE,SIDEWALK,False,True,41.838269486,-87.658953261,92,13.9,-0.6,8.8,0.0
36375,11996638,03-01-2020,021XX S MICHIGAN AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,False,41.853930752,-87.623841071,92,13.9,-0.6,8.8,0.0
36385,11996660,03-01-2020,020XX W 63RD ST,ASSAULT,SIMPLE,RESTAURANT,False,False,41.779307977,-87.674442028,92,13.9,-0.6,8.8,0.0
36388,11996678,03-01-2020,001XX N CENTRAL AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,False,41.883209435,-87.764962093,92,13.9,-0.6,8.8,0.0
36391,11996689,03-01-2020,024XX N LINCOLN AVE,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,41.925764201,-87.649209628,92,13.9,-0.6,8.8,0.0
36403,11997623,03-01-2020,026XX W ROSEMONT AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.995815134,-87.696349679,92,13.9,-0.6,8.8,0.0
36432,11996821,03-01-2020,018XX S KILDARE AVE,ASSAULT,SIMPLE,STREET,False,False,41.855999794,-87.732544699,92,13.9,-0.6,8.8,0.0
36469,11996998,03-01-2020,080XX S THROOP ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.748001365,-87.656098686,92,13.9,-0.6,8.8,0.0
36474,11996336,03-01-2020,032XX W ROOSEVELT RD,ASSAULT,PRO EMP HANDS NO/MIN INJURY,RESTAURANT,False,False,41.86640116,-87.705973505,92,13.9,-0.6,8.8,0.0
36488,11996785,03-01-2020,069XX S WESTERN AVE,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,True,False,41.7678792,-87.683327303,92,13.9,-0.6,8.8,0.0
36491,11996868,03-01-2020,045XX N HAZEL ST,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,41.964863437,-87.652387549,92,13.9,-0.6,8.8,0.0
36517,11996519,03-01-2020,039XX W FULLERTON AVE,ASSAULT,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),True,False,41.924491602,-87.725945966,92,13.9,-0.6,8.8,0.0
